"z","replicate","N","perccom","sd","se","ci"
0.4,25,7230,0.244371516573301,0.137546180324587,0.00161763071975305,0.00317102888065801
0.4,26,7059,0.245922939138043,0.140218939128422,0.00166891833550425,0.00327158086706011
0.4,27,7485,0.240556184028423,0.137577875527788,0.00159020346877671,0.00311724566822621
0.4,28,7429,0.240875144507078,0.138417056144765,0.00160592193187689,0.00314806211193655
0.4,29,7139,0.249539826000087,0.148887021481189,0.00176213083507404,0.00345429870397109
0.4,30,6324,0.249712981295692,0.14303897694352,0.00179869888164543,0.00352605999220663
0.4,31,7655,0.232777301508327,0.132135285087199,0.00151024083385219,0.00296048579726607
0.4,32,7546,0.242612685584327,0.142562069439681,0.0016411398479068,0.00321709107804243
0.4,33,7458,0.241717304315077,0.140135126372637,0.00162269097222737,0.00318093216739601
0.4,34,6950,0.244472466567345,0.134227676993068,0.00161008821738543,0.00315626466905342
0.4,35,7581,0.242419784388075,0.139687454056886,0.00160433165877531,0.00314493444820112
0.4,36,6890,0.243291381002808,0.135535199243698,0.00163283570169858,0.00320086154254498
0.4,37,7766,0.236633431269647,0.133679304685369,0.00151692980612799,0.00297359129260974
0.4,38,7491,0.236823863918994,0.136280563343479,0.00157457742868475,0.00308661383856343
0.4,39,7770,0.236625767144343,0.140102921287207,0.00158941270947189,0.00311567707008905
0.4,40,6941,0.243127389742308,0.141879646939765,0.00170297815424241,0.00333835807049882
0.4,41,7761,0.243373007124262,0.137806748444582,0.00156426973908926,0.00306639062921662
0.4,42,6866,0.241971136084691,0.137775226105433,0.00166272042941421,0.0032594468277188
0.4,43,7078,0.24778659474494,0.141416016373827,0.00168090558447761,0.00329507795572868
0.4,44,6502,0.243441834166354,0.130353615319266,0.00161658892102733,0.00316904607830239
0.4,45,7732,0.239890286935795,0.139436282168634,0.00158573229769231,0.00310846485229478
0.4,46,7009,0.250653816401211,0.147464806678659,0.00176140958711936,0.00345289570705752
0.4,47,6284,0.248030325944325,0.136437609415972,0.00172113926782239,0.00337402095064447
0.4,48,6426,0.241473997288978,0.136183837146092,0.00169885067150776,0.00333031350573879
0.4,49,7326,0.242556063133744,0.145446441166455,0.00169929837490807,0.00333111403722131
0.4,50,7162,0.244060806780696,0.143098902635117,0.00169090475342057,0.0033146726681318
0.4,51,7211,0.248691800070198,0.150422166172157,0.00177138960061629,0.00347244274769134
0.4,52,7426,0.245168204048548,0.140851078734629,0.00163449164525863,0.00320406705792824
0.4,53,7151,0.241900902410945,0.141023228049818,0.00166765904192895,0.00326910505899043
0.4,54,8079,0.226122032684502,0.135040869493983,0.00150240292878679,0.0029450969072743
0.4,55,8263,0.255907146739439,0.152503210764517,0.00167768379999659,0.00328868160881075
0.4,56,7593,0.238955535837519,0.135443539754193,0.00155435994209806,0.00304697527229289
0.4,57,7244,0.245920276082066,0.142367632548551,0.00167271535007928,0.003279009790412
0.4,58,6786,0.246385560406705,0.136033406489419,0.00165134815651583,0.00323716038253232
0.4,59,6881,0.246397228192474,0.136705146778252,0.00164800713108072,0.00323060296563734
0.4,60,7396,0.241253920292126,0.136184126397084,0.00158353635345447,0.00310418229159677
0.4,61,7468,0.241795689160198,0.138258742591058,0.00159989119469946,0.00313623748836824
0.4,62,6784,0.252954099267286,0.144143432921746,0.00175005598185668,0.00343065886340226
0.4,63,7691,0.230096212082223,0.132764529454547,0.00151387722312256,0.00296761191926342
0.4,64,7378,0.244208851807321,0.138353074390671,0.00161071791370386,0.00315746715299578
0.4,65,7951,0.242390152394816,0.141752705463573,0.00158971942061406,0.00311626725145073
0.4,66,7499,0.24406608119197,0.140681884671682,0.0016245627875022,0.00318459862657115
0.4,67,7715,0.234995766686048,0.133370947263671,0.00151842473776366,0.00297652482945198
0.4,68,7939,0.2481869026641,0.143484342668771,0.00161035494601621,0.00315671902322029
0.4,69,6992,0.239318789985148,0.133406502884884,0.00159542462103111,0.00312751626832334
0.4,70,7315,0.237868735070978,0.133308129247795,0.00155865310361511,0.00305540957360242
0.4,71,7409,0.242200009507207,0.143754890971828,0.00167010136976103,0.00327387343939722
0.4,72,7056,0.247445118991813,0.138541541311549,0.00164930406323272,0.00323313124194701
0.4,73,7175,0.242716800113727,0.14153072918084,0.00167085895840418,0.00327537598669367
0.4,74,7414,0.243350592913079,0.140780280187061,0.00163499163245287,0.00320504802047446
0.4,75,7484,0.245761905684972,0.140944880767193,0.00162923007028593,0.00319374884324128
0.4,76,7402,0.244173163896166,0.144470988025118,0.00167921421698094,0.00329173771919411
0.4,77,7697,0.240321778842545,0.139912806185734,0.00159476510349366,0.00312617382469475
0.4,78,7517,0.242395645384902,0.139476590774244,0.00160871476649764,0.00315353084193897
0.4,79,6833,0.242060278078833,0.134181674073375,0.00162325778932294,0.00318209054568903
0.4,80,6888,0.239802342689532,0.140213582294086,0.00168944289193091,0.00331182926208736
0.4,81,7595,0.236180472256156,0.136267367624251,0.00156360833677801,0.00306510455436227
0.4,82,7662,0.236326595798095,0.133982308827222,0.0015306517191339,0.00300049629080814
0.4,83,7743,0.244749991111531,0.142232490813743,0.00161638267162161,0.00316854718294884
0.4,84,6461,0.248463791429319,0.143343338684263,0.00178331328581598,0.00349588481057645
0.4,85,7864,0.238617177969652,0.139351986112967,0.00157141686725883,0.0030803946335665
0.4,86,7217,0.238508042145949,0.138370232623271,0.0016287870900815,0.00319289958963404
0.4,87,7609,0.241212295739844,0.136538284467187,0.00156527500327711,0.0030683707813289
0.4,88,6358,0.24642689692509,0.14091657294574,0.00176726554696526,0.00346443644531738
0.4,89,7251,0.238500033601393,0.13741089772901,0.00161369786489222,0.00316331780157678
0.4,90,7244,0.244439113697739,0.142741356727459,0.00167710633530229,0.0032876174017041
0.4,91,7261,0.243185900924128,0.139694937535834,0.00163939063342627,0.00321368237175335
0.4,92,7830,0.232776634088087,0.133838158685894,0.00151251284661192,0.00296492908283672
0.4,93,6796,0.242442988033978,0.136382591674344,0.00165436850633984,0.00324308036406361
0.4,94,7188,0.245278618745791,0.143234320852683,0.00168944111425576,0.00331180147776667
0.4,95,7403,0.239224925208517,0.138498936022662,0.00160969117242851,0.00315545269797382
0.4,96,7282,0.229220875381964,0.128784668491141,0.00150917230591437,0.00295841515992506
0.4,97,6593,0.248680482451127,0.13679024438765,0.00168466513334314,0.0033024893593367
0.4,98,6397,0.248362994914863,0.143308696306611,0.00179177870118994,0.00351248641551132
0.4,99,7332,0.247780625403036,0.144149363205411,0.00168345495417106,0.0033000559249461
0.4,100,6894,0.246865858440838,0.146508027115417,0.00176451673085865,0.00345899661745888
0.5,1,6813,0.249216830399494,0.140836413063327,0.0017062621663862,0.00334480670195128
0.5,2,6814,0.247867561411209,0.140944784120695,0.00170744980045639,0.00334713474831276
0.5,3,6806,0.252861539619473,0.148458393246687,0.00179952872521697,0.00352763892873509
0.5,4,7357,0.242959350463408,0.134498589026353,0.00156807687556524,0.00307387997942917
0.5,5,6829,0.246701557738235,0.140557004314716,0.00170088102474851,0.00333425659535548
0.5,6,6865,0.237572698484343,0.132327983210256,0.00159709747383538,0.00313080559804047
0.5,7,8134,0.231652106260728,0.135739295857423,0.00150505894055352,0.00295030038490942
0.5,8,7473,0.237144522649679,0.138794168269729,0.00160554960321805,0.00314732922180218
0.5,9,8033,0.236990718748297,0.137474608735639,0.00153385253642997,0.00300674882328482
0.5,10,6338,0.251556029417914,0.144300587978666,0.00181255829564204,0.0035532276423212
0.5,11,6913,0.240529265853754,0.137151489299014,0.00164955670513006,0.0032336379752191
0.5,12,6505,0.246313793391762,0.138912804056962,0.00172233896750334,0.00337635066692752
0.5,13,7337,0.243070266462185,0.14384488796101,0.00167932662182057,0.00329196283560074
0.5,14,6890,0.243342369134129,0.145417411839309,0.00175188986348039,0.00343424441599078
0.5,15,7089,0.237010206823171,0.135961676122724,0.00161481963590243,0.00316552887999627
0.5,16,7310,0.241165000893897,0.139870427969897,0.00163593941186704,0.00320691338900911
0.5,17,7370,0.237966776012531,0.136124003063142,0.00158562676571566,0.00310828189031993
0.5,18,7201,0.243148429616914,0.141664376702751,0.00166941476276239,0.00327254294348611
0.5,19,6632,0.248817311839676,0.143131711891592,0.00175757394909079,0.00344541053351176
0.5,20,7320,0.237362388018364,0.139687915159816,0.0016326883543796,0.00320053965379151
0.5,21,7201,0.239085176413621,0.137638874772522,0.00162197706172373,0.00317955112548374
0.5,22,6872,0.246545457665666,0.137399201934707,0.00165745839151409,0.00324913110396248
0.5,23,7060,0.243238254791932,0.141627517754386,0.00168556417809587,0.00330421163454119
0.5,24,7331,0.241481846047096,0.13771815694606,0.00160845750794105,0.00315303942973397
0.5,25,7471,0.243565232043312,0.143470956592334,0.00165987210238264,0.00325381675434958
0.5,26,7424,0.240959582566989,0.139515300723304,0.00161920880929294,0.0031741085056701
0.5,27,6878,0.246362353857091,0.137100351530227,0.00165313180931334,0.00324064916648136
0.5,28,6514,0.239582519853864,0.136036113370302,0.00168550613753041,0.00330414536002019
0.5,29,7682,0.235904950080447,0.133173256982641,0.00151942710634554,0.00297849175222044
0.5,30,6530,0.244243406856199,0.137655934670544,0.00170348513806943,0.00333938858227162
0.5,31,7990,0.238489891511025,0.136639797336438,0.00152863507204866,0.00299652367058901
0.5,32,6753,0.241795012638776,0.134973393201482,0.00164247887011858,0.00321977660675687
0.5,33,6477,0.250502133990559,0.138625497580862,0.00172248785912043,0.00337664526083156
0.5,34,7140,0.231710538936877,0.130584888651659,0.00154541035244567,0.00302946225358763
0.5,35,7329,0.238093991397928,0.136761012271584,0.00159749661221982,0.00313155306208842
0.5,36,6578,0.249399415845578,0.140325631203042,0.00173017514902265,0.00339170515226016
0.5,37,6944,0.2415409101805,0.136524949990649,0.00163835182798515,0.00321167046177969
0.5,38,7062,0.239720555562752,0.135457716281669,0.00161190667165675,0.00315982066348109
0.5,39,7302,0.248111070364832,0.148748801932156,0.00174073460175461,0.0034123428249792
0.5,40,7471,0.24707756796488,0.144336294334235,0.00166988353613227,0.00327344198380121
0.5,41,6987,0.251008758712539,0.137768132675698,0.0016481752960008,0.00323092399489395
0.5,42,7271,0.236388351330136,0.135354287525335,0.00158735821840314,0.00311168299373492
0.5,43,7425,0.241546798873768,0.136229005816263,0.00158096173371135,0.00309913332182941
0.5,44,7051,0.240914943967423,0.133538745371987,0.00159031052893202,0.00311748657862737
0.5,45,6679,0.24822488785216,0.137943942250654,0.00168790077133465,0.00330882443257482
0.5,46,6527,0.244742303959086,0.139537337572862,0.00172716419338167,0.00338580757166764
0.5,47,6449,0.246698153515474,0.141023497014708,0.0017560840218173,0.00344250763330121
0.5,48,6758,0.243248791574426,0.140996273633146,0.00171513591508835,0.0033622068841328
0.5,49,6738,0.24727260806591,0.136519285440878,0.00166313882926332,0.00326027794410657
0.5,50,6885,0.242405670148644,0.135899303135983,0.00163781655814028,0.00321062596705069
0.5,51,7749,0.240927949204424,0.135653454407881,0.00154101911954469,0.00302081387322244
0.5,52,6775,0.238814072653876,0.137960151502581,0.00167609647551086,0.00328567580277681
0.5,53,7108,0.24047839349734,0.138856634119261,0.00164699744026005,0.00322860551481775
0.5,54,6556,0.238796301712973,0.135466630830807,0.00167306516649828,0.00327975306659513
0.5,55,8066,0.244181393686765,0.144725540192825,0.00161144716383382,0.00315885247152637
0.5,56,7475,0.249828368152268,0.143898086317844,0.00166436823997952,0.00326263016722024
0.5,57,7327,0.238688222499229,0.137784960333827,0.00160967693002417,0.00315543013234837
0.5,58,7497,0.240663179219274,0.135923247786626,0.00156982046947132,0.00307728846484135
0.5,59,6927,0.242475538386897,0.141274034430502,0.00169742171539676,0.0033274669240655
0.5,60,7164,0.24663073047523,0.139197977777626,0.00164458050369545,0.00322386330620434
0.5,61,6527,0.244635293479011,0.141602318624361,0.00175272410010054,0.00343591336128015
0.5,62,7829,0.236034529577796,0.137198766326544,0.00155059028894147,0.00303957109809376
0.5,63,6840,0.248164703635567,0.150107792105606,0.0018149939688178,0.0035579524947856
0.5,64,6385,0.247417168901661,0.137185099224742,0.00171682682698206,0.00336555683410983
0.5,65,6651,0.244861752486796,0.137009933353148,0.0016799972899432,0.00329333359931374
0.5,66,6973,0.240546035466475,0.137805208514259,0.00165027302164997,0.00323503729974031
0.5,67,6511,0.253536043298813,0.14152472200604,0.00175391467888168,0.00343824885323586
0.5,68,7192,0.244268142392972,0.137882949355218,0.00162586965361524,0.00318718241882754
0.5,69,6764,0.246786261348044,0.138630125461442,0.00168560502316648,0.00330431650469219
0.5,70,7270,0.252402162150785,0.151392962632763,0.00177557279576398,0.00348063829274745
0.5,71,7245,0.243217299790742,0.137962959115682,0.00162085179354554,0.0031773420247305
0.5,72,6973,0.248976631788985,0.144014762344651,0.00172463493636467,0.00338080928087689
0.5,73,7128,0.247000031302704,0.139515444743588,0.00165248848677803,0.00323936805300733
0.5,74,7286,0.245816517574338,0.13954685783556,0.001634840840807,0.00320476162133653
0.5,75,6677,0.245678747346671,0.13910140031393,0.00170231848038814,0.00333708792690122
0.5,76,6581,0.241828483061436,0.136285743041669,0.0016799814289581,0.00329330888456351
0.5,77,7481,0.243217334538485,0.131997277924744,0.00152610757426767,0.00299159996191432
0.5,78,7464,0.241056749526384,0.137809011555293,0.00159511427761811,0.00312687365676319
0.5,79,7777,0.241800559371557,0.136984623650899,0.00155333730146422,0.00304495912521051
0.5,80,6270,0.249534199242118,0.14113523888624,0.00178238571264038,0.0034940864093235
0.5,81,7225,0.242393654018168,0.146345176562632,0.00172170795956038,0.0033750510731208
0.5,82,6940,0.242688185844123,0.138678305079863,0.00166467244139812,0.00326326723882731
0.5,83,7539,0.237893526901798,0.138470675149813,0.00159478057833741,0.00312621446671093
0.5,84,7408,0.231451974024496,0.135490922544586,0.00157419929301997,0.00308587817527153
0.5,85,7087,0.233454908861215,0.131963511981172,0.00156755449831232,0.00307287523897559
0.5,86,7541,0.236155763252834,0.138763045720985,0.00159793589747665,0.00313239963831248
0.5,87,6999,0.243472497407723,0.142592444303582,0.00170442743823098,0.003341194279978
0.5,88,6364,0.249596494216112,0.140033291482565,0.0017553600558703,0.00344109704997688
0.5,89,6896,0.238122907075233,0.140321878144546,0.00168976675917355,0.0033124634662318
0.5,90,7065,0.240062508931176,0.141951490705889,0.00168882198727055,0.00331059751635069
0.5,91,6691,0.245035189936623,0.14165459658512,0.00173174984195864,0.00339478150747472
0.5,92,6769,0.248639617484554,0.141484758764695,0.00171967905436959,0.00337111188718387
0.5,93,7165,0.238993364048732,0.140196039030484,0.00165625669298412,0.00324675200770425
0.5,94,7156,0.245495107870129,0.146725768696044,0.00173448771235013,0.00340010862038491
0.5,95,7696,0.243157716633544,0.143753602065283,0.00163865001462146,0.0032122002651285
0.5,96,7026,0.240080453102982,0.136884253205551,0.00163304976024859,0.00320127027279617
0.5,97,6998,0.233287670159406,0.132750536487532,0.0015868991072115,0.00311080321289926
0.5,98,7089,0.235139362294802,0.136580607921739,0.00162217070166475,0.00317993916486772
0.5,99,6898,0.242864478139504,0.138539532467289,0.00166806174581744,0.003269914786245
0.5,100,6626,0.239028217062346,0.13387507207582,0.0016446519408482,0.00322404759173428
0.6,1,7020,0.246889892752929,0.140881174325899,0.00168145174011531,0.00329615324328219
0.6,2,6009,0.251261055989741,0.143656221477915,0.00185320446202019,0.003632945888096
0.6,3,6529,0.244147027722616,0.139843772274041,0.00173069203991485,0.00339272311364269
0.6,4,6621,0.244633908049795,0.140779160313493,0.0017301213943112,0.00339159572066917
0.6,5,6572,0.251969034874666,0.150698602227863,0.00185891891604558,0.00364408535656118
0.6,6,6351,0.254226086706644,0.144241559675636,0.00180996156816474,0.00354813579005603
0.6,7,6731,0.252856872938586,0.141701701085078,0.00172717072634197,0.00338580134030971
0.6,8,6916,0.248952614038885,0.142776782749694,0.00171684109142099,0.00336553579003441
0.6,9,6813,0.237732539336387,0.133830993403033,0.00162139006359668,0.0031784308754156
0.6,10,6798,0.239075652732015,0.135075781615161,0.00163827539663518,0.00321153266087568
0.6,11,7755,0.233094915241188,0.137290768907473,0.00155901551153612,0.00305609129485827
0.6,12,6664,0.258611272351892,0.146896109847063,0.00179946250012213,0.00352752248052693
0.6,13,6759,0.251102126787934,0.141782753191695,0.00172457538135787,0.00338071112305422
0.6,14,7062,0.246982792005607,0.135763345843281,0.00161554357284586,0.00316695008091601
