"z","time","maxtrop","replicate"
1,1.7e+07,3.127296,12
1,17050000,3.127056,12
1,17100000,3.129127,12
1,17150000,3.129128,12
1,17200000,3.129128,12
1,17250000,3.129747,12
1,17300000,3.167128,12
1,17350000,3.351081,12
1,17400000,3.386553,12
1,17450000,3.386466,12
1,17500000,3.377864,12
1,17550000,3.337192,12
1,17600000,3.243649,12
1,17650000,3.254097,12
1,17700000,3.261308,12
1,17750000,3.261308,12
1,17800000,3.996261,12
1,17850000,3.991502,12
1,17900000,3.993869,12
1,17950000,3.987768,12
1,1.8e+07,3.981627,12
1,18050000,3.984508,12
1,18100000,3.984793,12
1,18150000,3.984809,12
1,18200000,4.001167,12
1,18250000,4.020101,12
1,18300000,4.019817,12
1,18350000,4.055409,12
1,18400000,4.0319,12
1,18450000,4.012337,12
1,18500000,3.971452,12
1,18550000,3.994774,12
1,18600000,3.183167,12
1,18650000,3.10321,12
1,18700000,3.498724,12
1,18750000,3.425121,12
1,18800000,3.47807,12
1,18850000,3.47807,12
1,18900000,3.47807,12
1,18950000,3.349345,12
1,1.9e+07,3.353905,12
1,19050000,3.286275,12
1,19100000,3.308787,12
1,19150000,3.30881,12
1,19200000,3.359557,12
1,19250000,3.35795,12
1,19300000,3.353207,12
1,19350000,3.355515,12
1,19400000,3.383653,12
1,19450000,3.383653,12
1,19500000,3.383653,12
1,19550000,3.383653,12
1,19600000,3.38365,12
1,19650000,3.382128,12
1,19700000,3.382106,12
1,19750000,3.381887,12
1,19800000,3.349087,12
1,19850000,3.347733,12
1,19900000,3.363049,12
1,19950000,3.371546,12
1,2e+07,3.373022,12
1,20050000,3.372603,12
1,20100000,3.238359,12
1,20150000,3.228051,12
1,20200000,3.218488,12
1,20250000,3.219301,12
1,20300000,3.219483,12
1,20350000,3.219432,12
1,20400000,3.207121,12
1,20450000,3.199824,12
1,20500000,3.201937,12
1,20550000,3.20219,12
1,20600000,3.202311,12
1,20650000,3.210872,12
1,20700000,3.213865,12
1,20750000,3.213116,12
1,20800000,3.22538,12
1,20850000,3.246089,12
1,20900000,3.249342,12
1,20950000,3.284788,12
1,2.1e+07,3.285283,12
1,21050000,3.28551,12
1,21100000,3.310823,12
1,21150000,3.213612,12
1,21200000,3.464163,12
1,21250000,3.736149,12
1,21300000,3.699594,12
1,21350000,3.539126,12
1,21400000,3.558766,12
1,21450000,3.559938,12
1,21500000,3.559916,12
1,21550000,3.54893,12
1,21600000,3.549036,12
1,21650000,3.549046,12
1,21700000,3.548959,12
1,21750000,3.535581,12
1,21800000,3.795324,12
1,21850000,3.797735,12
1,21900000,3.797735,12
1,21950000,3.797735,12
1,2.2e+07,3.797735,12
1,22050000,3.815625,12
1,22100000,3.817027,12
1,22150000,3.911044,12
1,22200000,3.911042,12
1,22250000,3.894622,12
1,22300000,3.894622,12
1,22350000,3.894622,12
1,22400000,3.894622,12
1,22450000,3.959944,12
1,22500000,3.898259,12
1,22550000,3.909046,12
1,22600000,3.908602,12
1,22650000,3.90818,12
1,22700000,3.90818,12
1,22750000,3.364343,12
1,22800000,3.700627,12
1,22850000,3.719068,12
1,22900000,3.718994,12
1,22950000,3.706567,12
1,2.3e+07,3.905193,12
1,23050000,3.905157,12
1,23100000,3.905128,12
1,23150000,3.905105,12
1,23200000,3.870392,12
1,23250000,3.872342,12
1,23300000,3.660041,12
1,23350000,3.324986,12
1,23400000,3.31565,12
1,23450000,3.319871,12
1,23500000,3.315336,12
1,23550000,3.298156,12
1,23600000,3.317467,12
1,23650000,3.448942,12
1,23700000,3.554909,12
1,23750000,3.622823,12
1,23800000,3.61513,12
1,23850000,3.598488,12
1,23900000,3.598488,12
1,23950000,3.598488,12
1,2.4e+07,3.598488,12
1,24050000,3.722464,12
1,24100000,3.726,12
1,24150000,3.735867,12
1,24200000,3.795019,12
1,24250000,3.657105,12
1,24300000,3.657105,12
1,24350000,3.657105,12
1,24400000,3.657105,12
1,24450000,3.657105,12
1,24500000,3.657105,12
1,24550000,3.677792,12
1,24600000,3.677792,12
1,24650000,3.677792,12
1,24700000,3.677789,12
1,24750000,3.607385,12
1,24800000,3.607385,12
1,24850000,3.607385,12
1,24900000,3.607385,12
1,24950000,3.607385,12
1,2.5e+07,3.607385,12
2,50000,2.63448,12
2,1e+05,2.051875,12
2,150000,1.77284,12
2,2e+05,2.140625,12
2,250000,2.451708,12
2,3e+05,2.185299,12
2,350000,2.814485,12
2,4e+05,3.150093,12
2,450000,3.188634,12
2,5e+05,3.098995,12
2,550000,3.059703,12
2,6e+05,3.012159,12
2,650000,3.02557,12
2,7e+05,2.978688,12
2,750000,3.024669,12
2,8e+05,3.021817,12
2,850000,3.021814,12
2,9e+05,3.014213,12
2,950000,3.014079,12
2,1e+06,3.551584,12
2,1050000,3.579787,12
2,1100000,3.605021,12
2,1150000,3.673427,12
2,1200000,3.048838,12
2,1250000,3.048856,12
2,1300000,3.048856,12
2,1350000,3.045802,12
2,1400000,3.301883,12
2,1450000,3.279388,12
2,1500000,3.293708,12
2,1550000,3.268101,12
2,1600000,3.313796,12
2,1650000,3.28469,12
2,1700000,3.511045,12
2,1750000,3.513661,12
2,1800000,3.583855,12
2,1850000,3.586801,12
2,1900000,3.586825,12
2,1950000,3.369432,12
2,2e+06,3.3772,12
2,2050000,3.527711,12
2,2100000,3.44361,12
2,2150000,3.462335,12
2,2200000,3.383423,12
2,2250000,3.060031,12
2,2300000,3.26389,12
2,2350000,3.275853,12
2,2400000,3.26233,12
2,2450000,3.384044,12
2,2500000,3.406689,12
2,2550000,3.404179,12
2,2600000,3.393011,12
2,2650000,3.350114,12
2,2700000,3.27324,12
2,2750000,3.280317,12
2,2800000,3.211896,12
2,2850000,3.227247,12
2,2900000,3.585877,12
2,2950000,3.60071,12
2,3e+06,3.599084,12
2,3050000,3.599105,12
2,3100000,3.672062,12
2,3150000,3.645811,12
2,3200000,3.646906,12
2,3250000,3.655887,12
2,3300000,3.797567,12
2,3350000,3.808921,12
2,3400000,3.492095,12
2,3450000,3.787312,12
2,3500000,3.749819,12
2,3550000,3.859163,12
2,3600000,3.419074,12
2,3650000,3.301501,12
2,3700000,3.298892,12
2,3750000,3.298892,12
2,3800000,3.298892,12
2,3850000,3.016009,12
2,3900000,3.350714,12
2,3950000,3.353402,12
2,4e+06,3.377406,12
2,4050000,3.355359,12
2,4100000,3.388392,12
2,4150000,3.419229,12
2,4200000,3.397059,12
2,4250000,3.369761,12
2,4300000,3.364007,12
2,4350000,3.373912,12
2,4400000,3.373912,12
2,4450000,3.168039,12
2,4500000,3.173522,12
2,4550000,3.171346,12
2,4600000,3.171289,12
2,4650000,3.171289,12
2,4700000,3.171289,12
2,4750000,3.171289,12
2,4800000,3.171289,12
2,4850000,3.177053,12
2,4900000,3.177305,12
2,4950000,3.18398,12
2,5e+06,3.182167,12
2,5050000,3.180339,12
2,5100000,3.174422,12
2,5150000,3.174959,12
2,5200000,3.230483,12
2,5250000,3.208305,12
2,5300000,3.208111,12
2,5350000,3.208109,12
2,5400000,3.218088,12
2,5450000,3.2293,12
2,5500000,3.2293,12
2,5550000,3.725882,12
2,5600000,3.334728,12
2,5650000,3.334596,12
2,5700000,3.394232,12
2,5750000,3.406655,12
2,5800000,3.411628,12
2,5850000,3.411628,12
2,5900000,3.411349,12
2,5950000,3.365898,12
2,6e+06,3.347911,12
2,6050000,3.346903,12
2,6100000,3.346912,12
2,6150000,3.364332,12
2,6200000,3.389358,12
2,6250000,3.351631,12
2,6300000,3.342784,12
2,6350000,3.332684,12
2,6400000,3.332603,12
2,6450000,3.334847,12
2,6500000,3.341933,12
2,6550000,3.339442,12
2,6600000,3.33944,12
2,6650000,3.33944,12
2,6700000,3.33944,12
2,6750000,3.32514,12
2,6800000,3.325012,12
2,6850000,3.325585,12
2,6900000,3.32053,12
2,6950000,3.323394,12
2,7e+06,3.34396,12
2,7050000,3.3438,12
2,7100000,3.343709,12
2,7150000,3.343662,12
2,7200000,3.343636,12
2,7250000,3.343621,12
2,7300000,3.343612,12
2,7350000,3.313647,12
2,7400000,3.313651,12
2,7450000,3.313597,12
2,7500000,3.253353,12
2,7550000,3.254381,12
2,7600000,3.256369,12
2,7650000,3.255266,12
2,7700000,3.18722,12
2,7750000,3.165423,12
2,7800000,3.896811,12
2,7850000,3.891504,12
2,7900000,3.887985,12
2,7950000,3.711889,12
2,8e+06,3.774544,12
2,8050000,3.813343,12
2,8100000,3.86957,12
2,8150000,3.868349,12
2,8200000,3.259918,12
2,8250000,3.785699,12
2,8300000,3.77461,12
2,8350000,3.75795,12
2,8400000,3.717682,12
2,8450000,3.718224,12
2,8500000,3.718239,12
2,8550000,3.847631,12
2,8600000,3.823253,12
2,8650000,3.868046,12
2,8700000,3.857939,12
2,8750000,3.860428,12
2,8800000,3.860428,12
2,8850000,3.866345,12
2,8900000,3.908275,12
2,8950000,3.904571,12
2,9e+06,3.904571,12
2,9050000,3.889797,12
2,9100000,3.887701,12
2,9150000,3.887708,12
2,9200000,3.887708,12
2,9250000,3.891087,12
2,9300000,3.777645,12
2,9350000,3.776825,12
2,9400000,3.898422,12
2,9450000,3.839142,12
2,9500000,3.837194,12
2,9550000,3.837213,12
2,9600000,3.871264,12
2,9650000,3.872948,12
2,9700000,3.87311,12
2,9750000,3.87313,12
2,9800000,3.873133,12
2,9850000,3.834197,12
2,9900000,3.770736,12
2,9950000,3.776274,12
2,1e+07,3.781156,12
2,10050000,3.76505,12
2,10100000,3.791137,12
2,10150000,3.787403,12
2,10200000,3.787612,12
2,10250000,3.787575,12
2,10300000,3.887423,12
2,10350000,3.870343,12
2,10400000,3.869702,12
2,10450000,3.910861,12
2,10500000,3.90256,12
2,10550000,4.062708,12
2,10600000,3.517103,12
2,10650000,3.829155,12
2,10700000,3.659554,12
2,10750000,3.715746,12
2,10800000,3.715746,12
2,10850000,3.715746,12
2,10900000,3.72643,12
2,10950000,3.707067,12
2,1.1e+07,3.707067,12
2,11050000,3.743215,12
2,11100000,3.711134,12
2,11150000,3.753034,12
2,11200000,3.814041,12
2,11250000,3.765476,12
2,11300000,3.806819,12
2,11350000,3.807675,12
2,11400000,3.823375,12
2,11450000,3.767284,12
2,11500000,3.733173,12
2,11550000,3.868192,12
2,11600000,3.714159,12
2,11650000,3.715997,12
2,11700000,3.817608,12
2,11750000,3.817627,12
2,11800000,3.809962,12
2,11850000,3.816422,12
2,11900000,3.816422,12
2,11950000,3.806015,12
2,1.2e+07,3.805993,12
2,12050000,3.8061,12
2,12100000,3.870837,12
2,12150000,3.66189,12
2,12200000,3.718362,12
2,12250000,3.718279,12
2,12300000,3.508303,12
2,12350000,3.488707,12
2,12400000,3.820439,12
2,12450000,3.842976,12
2,12500000,3.852904,12
2,12550000,3.853007,12
2,12600000,3.851867,12
2,12650000,3.799273,12
2,12700000,3.799247,12
2,12750000,3.78094,12
2,12800000,3.56381,12
2,12850000,3.56381,12
2,12900000,3.56381,12
2,12950000,3.56381,12
2,1.3e+07,3.513952,12
2,13050000,3.540906,12
2,13100000,3.540819,12
2,13150000,3.540311,12
2,13200000,3.540178,12
2,13250000,3.446381,12
2,13300000,3.44638,12
2,13350000,3.410177,12
2,13400000,3.410168,12
2,13450000,3.409768,12
2,13500000,3.409804,12
2,13550000,3.484081,12
2,13600000,3.484375,12
2,13650000,3.365802,12
2,13700000,3.372731,12
2,13750000,3.480193,12
2,13800000,3.530873,12
2,13850000,3.701799,12
2,13900000,3.701799,12
2,13950000,3.574305,12
2,1.4e+07,3.617988,12
2,14050000,3.636286,12
2,14100000,3.636286,12
2,14150000,3.636286,12
2,14200000,3.636286,12
2,14250000,3.636286,12
2,14300000,3.636286,12
2,14350000,3.636286,12
2,14400000,3.636286,12
2,14450000,3.566825,12
2,14500000,3.566858,12
2,14550000,3.583121,12
2,14600000,3.583121,12
2,14650000,3.583121,12
2,14700000,3.583121,12
2,14750000,3.595634,12
2,14800000,3.589621,12
2,14850000,3.577096,12
2,14900000,3.579006,12
2,14950000,3.588109,12
2,1.5e+07,3.590229,12
2,15050000,3.604533,12
2,15100000,3.572135,12
2,15150000,3.570154,12
2,15200000,3.569924,12
2,15250000,3.569907,12
2,15300000,3.569906,12
2,15350000,3.559686,12
2,15400000,3.55767,12
2,15450000,3.557583,12
2,15500000,3.557578,12
2,15550000,3.557578,12
2,15600000,3.555976,12
2,15650000,3.560024,12
2,15700000,3.560248,12
2,15750000,3.560325,12
2,15800000,3.560766,12
2,15850000,3.60341,12
2,15900000,3.602346,12
2,15950000,3.602237,12
2,1.6e+07,3.602218,12
2,16050000,3.602214,12
2,16100000,3.602213,12
2,16150000,3.599762,12
2,16200000,3.594307,12
2,16250000,3.609085,12
2,16300000,3.619348,12
2,16350000,3.464406,12
2,16400000,3.465259,12
2,16450000,3.46556,12
2,16500000,3.46569,12
2,16550000,3.465751,12
2,16600000,3.465782,12
2,16650000,3.465587,12
2,16700000,3.466838,12
2,16750000,3.460024,12
2,16800000,3.434666,12
2,16850000,3.427429,12
2,16900000,3.426096,12
2,16950000,3.425812,12
2,1.7e+07,3.420597,12
2,17050000,3.418401,12
2,17100000,3.418344,12
2,17150000,3.418342,12
2,17200000,3.418342,12
2,17250000,3.418342,12
2,17300000,3.418342,12
2,17350000,3.418342,12
2,17400000,3.418337,12
2,17450000,3.250614,12
2,17500000,3.250616,12
2,17550000,3.251644,12
2,17600000,3.274917,12
2,17650000,3.292934,12
2,17700000,3.296708,12
2,17750000,3.297319,12
2,17800000,3.297413,12
2,17850000,3.297428,12
2,17900000,3.29743,12
2,17950000,3.297431,12
2,1.8e+07,3.297851,12
2,18050000,3.381974,12
2,18100000,3.381974,12
2,18150000,3.381974,12
2,18200000,3.381974,12
2,18250000,3.382117,12
2,18300000,3.359378,12
2,18350000,3.356076,12
2,18400000,3.356076,12
2,18450000,3.356076,12
2,18500000,3.356076,12
2,18550000,3.356076,12
2,18600000,3.356076,12
2,18650000,3.356076,12
2,18700000,3.356076,12
2,18750000,3.356076,12
2,18800000,3.356076,12
2,18850000,3.357755,12
2,18900000,3.362314,12
2,18950000,3.362316,12
2,1.9e+07,3.362316,12
2,19050000,3.362316,12
2,19100000,3.362316,12
2,19150000,3.362316,12
2,19200000,3.362316,12
2,19250000,3.362316,12
2,19300000,3.362316,12
2,19350000,3.362242,12
2,19400000,3.330285,12
2,19450000,3.330074,12
2,19500000,3.33001,12
2,19550000,3.301266,12
2,19600000,3.301437,12
2,19650000,3.30232,12
2,19700000,3.793164,12
2,19750000,3.693569,12
2,19800000,3.693568,12
2,19850000,3.693569,12
2,19900000,3.693569,12
2,19950000,3.693568,12
2,2e+07,3.690596,12
2,20050000,3.690596,12
2,20100000,3.690596,12
2,20150000,3.690596,12
2,20200000,3.690596,12
2,20250000,3.69388,12
2,20300000,3.607782,12
2,20350000,3.607782,12
2,20400000,3.607782,12
2,20450000,3.607782,12
2,20500000,3.607782,12
2,20550000,3.636444,12
2,20600000,3.675563,12
2,20650000,3.675573,12
2,20700000,3.650079,12
2,20750000,3.650078,12
2,20800000,3.650078,12
2,20850000,3.650078,12
2,20900000,3.650078,12
2,20950000,3.650037,12
2,2.1e+07,3.648748,12
2,21050000,3.664251,12
2,21100000,3.664117,12
2,21150000,3.657317,12
2,21200000,3.657737,12
2,21250000,3.636098,12
2,21300000,3.636115,12
2,21350000,3.636117,12
2,21400000,3.63614,12
2,21450000,3.636431,12
2,21500000,3.637151,12
2,21550000,3.552309,12
2,21600000,3.552231,12
2,21650000,3.552231,12
2,21700000,3.552231,12
2,21750000,3.552231,12
2,21800000,3.552231,12
2,21850000,3.552241,12
2,21900000,3.585452,12
2,21950000,3.585452,12
2,2.2e+07,3.585452,12
2,22050000,3.585452,12
2,22100000,3.581326,12
2,22150000,3.581722,12
2,22200000,3.581725,12
2,22250000,3.581725,12
2,22300000,3.581725,12
2,22350000,3.581725,12
2,22400000,3.581725,12
2,22450000,3.581725,12
2,22500000,3.581725,12
2,22550000,3.581725,12
2,22600000,3.493989,12
2,22650000,3.208423,12
2,22700000,3.208112,12
2,22750000,3.2081,12
2,22800000,3.207783,12
2,22850000,3.19271,12
2,22900000,3.224396,12
2,22950000,3.224283,12
2,2.3e+07,3.22427,12
2,23050000,3.224268,12
2,23100000,3.265857,12
2,23150000,3.258704,12
2,23200000,3.258742,12
2,23250000,3.258741,12
2,23300000,3.258741,12
2,23350000,3.258741,12
2,23400000,3.412715,12
2,23450000,3.415781,12
2,23500000,3.415781,12
2,23550000,3.415781,12
2,23600000,3.415781,12
2,23650000,3.414596,12
2,23700000,3.169557,12
2,23750000,3.170899,12
2,23800000,3.170995,12
2,23850000,3.171015,12
2,23900000,3.17102,12
2,23950000,3.171021,12
2,2.4e+07,3.171022,12
2,24050000,3.171022,12
2,24100000,3.171022,12
2,24150000,3.172198,12
2,24200000,3.199823,12
2,24250000,3.199972,12
2,24300000,3.199974,12
2,24350000,3.199974,12
2,24400000,3.199974,12
2,24450000,3.199973,12
2,24500000,3.178346,12
2,24550000,3.664703,12
2,24600000,3.662384,12
2,24650000,3.662382,12
2,24700000,3.662382,12
2,24750000,3.662382,12
2,24800000,3.662382,12
2,24850000,3.662382,12
2,24900000,3.675711,12
2,24950000,3.676459,12
2,2.5e+07,3.676462,12
5,50000,1.000446,12
5,1e+05,3.446351,12
5,150000,3.033549,12
5,2e+05,3.048805,12
5,250000,2.605781,12
5,3e+05,2.483111,12
5,350000,2.262978,12
5,4e+05,3.114414,12
5,450000,3.181533,12
5,5e+05,3.03395,12
5,550000,2.985292,12
5,6e+05,2.036503,12
5,650000,2.092028,12
5,7e+05,3.447263,12
5,750000,3.560763,12
5,8e+05,3.47126,12
5,850000,3.355603,12
5,9e+05,3.195216,12
5,950000,2.684253,12
5,1e+06,2.683794,12
5,1050000,2.843691,12
5,1100000,2.846122,12
5,1150000,2.842116,12
5,1200000,2.836064,12
5,1250000,2.616108,12
5,1300000,2.70279,12
5,1350000,2.81024,12
5,1400000,2.836114,12
5,1450000,3.148793,12
5,1500000,3.185081,12
5,1550000,3.277193,12
5,1600000,3.555404,12
5,1650000,3.626302,12
5,1700000,3.790383,12
5,1750000,3.344578,12
5,1800000,3.288042,12
5,1850000,3.275754,12
5,1900000,3.265283,12
5,1950000,3.383081,12
5,2e+06,3.321497,12
5,2050000,3.399002,12
5,2100000,3.422476,12
5,2150000,3.269441,12
5,2200000,3.195916,12
5,2250000,3.233309,12
5,2300000,3.23251,12
5,2350000,3.274646,12
5,2400000,3.323501,12
5,2450000,3.289235,12
5,2500000,3.138665,12
5,2550000,3.1976,12
5,2600000,3.199704,12
5,2650000,3.125726,12
5,2700000,3.125828,12
5,2750000,3.282623,12
5,2800000,3.559822,12
5,2850000,3.537967,12
5,2900000,3.537967,12
5,2950000,3.537967,12
5,3e+06,3.466383,12
5,3050000,3.432799,12
5,3100000,3.362869,12
5,3150000,3.362887,12
5,3200000,3.384343,12
5,3250000,3.432285,12
5,3300000,3.439551,12
5,3350000,3.439798,12
5,3400000,3.438245,12
5,3450000,3.439015,12
5,3500000,3.439015,12
5,3550000,3.418121,12
5,3600000,3.428047,12
5,3650000,3.428205,12
5,3700000,3.428442,12
5,3750000,3.427467,12
5,3800000,3.427527,12
5,3850000,3.427588,12
5,3900000,3.264226,12
5,3950000,3.262996,12
5,4e+06,3.262994,12
5,4050000,3.262994,12
5,4100000,3.262994,12
5,4150000,3.215451,12
5,4200000,3.215451,12
5,4250000,3.16069,12
5,4300000,3.16067,12
5,4350000,3.151762,12
5,4400000,3.154665,12
5,4450000,3.161043,12
5,4500000,3.161039,12
5,4550000,3.161039,12
5,4600000,3.160763,12
5,4650000,3.160763,12
5,4700000,3.160763,12
5,4750000,3.160763,12
5,4800000,3.160805,12
5,4850000,3.160867,12
5,4900000,3.160867,12
5,4950000,3.161896,12
5,5e+06,3.160739,12
5,5050000,3.148101,12
5,5100000,3.141705,12
5,5150000,3.124371,12
5,5200000,3.124359,12
5,5250000,3.12436,12
5,5300000,2.957216,12
5,5350000,2.972011,12
5,5400000,2.900364,12
5,5450000,2.912437,12
5,5500000,3.434169,12
5,5550000,3.446635,12
5,5600000,3.446638,12
5,5650000,3.45162,12
5,5700000,3.508225,12
5,5750000,3.508696,12
5,5800000,3.508294,12
5,5850000,3.526132,12
5,5900000,3.53133,12
5,5950000,3.522191,12
5,6e+06,3.518682,12
5,6050000,3.518661,12
5,6100000,3.498832,12
5,6150000,3.541068,12
5,6200000,3.548035,12
5,6250000,3.525042,12
5,6300000,3.698005,12
5,6350000,3.696722,12
5,6400000,3.754792,12
5,6450000,3.732301,12
5,6500000,3.758913,12
5,6550000,3.714547,12
5,6600000,3.714861,12
5,6650000,3.760712,12
5,6700000,3.757413,12
5,6750000,3.724281,12
5,6800000,3.661082,12
5,6850000,3.648825,12
5,6900000,3.648406,12
5,6950000,3.417924,12
5,7e+06,3.417529,12
5,7050000,3.413234,12
5,7100000,3.410667,12
5,7150000,3.40973,12
5,7200000,3.409344,12
5,7250000,3.409019,12
5,7300000,3.322187,12
5,7350000,3.918085,12
5,7400000,3.910623,12
5,7450000,3.900882,12
5,7500000,3.903737,12
5,7550000,3.902917,12
5,7600000,3.903089,12
5,7650000,3.897237,12
5,7700000,3.89731,12
5,7750000,3.897322,12
5,7800000,3.900492,12
5,7850000,3.901361,12
5,7900000,3.901951,12
5,7950000,3.901574,12
5,8e+06,3.211605,12
5,8050000,3.216039,12
5,8100000,3.215798,12
5,8150000,3.218805,12
5,8200000,3.250556,12
5,8250000,3.248725,12
5,8300000,3.275309,12
5,8350000,3.272046,12
5,8400000,3.272046,12
5,8450000,3.272046,12
5,8500000,3.275464,12
5,8550000,3.276285,12
5,8600000,3.276285,12
5,8650000,3.276285,12
5,8700000,3.276285,12
5,8750000,3.279485,12
5,8800000,3.279489,12
5,8850000,3.236591,12
5,8900000,3.241641,12
5,8950000,3.241603,12
5,9e+06,3.241615,12
5,9050000,3.241615,12
5,9100000,3.241621,12
5,9150000,3.22194,12
5,9200000,3.221894,12
5,9250000,3.222289,12
5,9300000,3.211388,12
5,9350000,3.211547,12
5,9400000,3.182899,12
5,9450000,3.182419,12
5,9500000,3.183209,12
5,9550000,3.184652,12
5,9600000,3.177576,12
5,9650000,3.16622,12
5,9700000,3.346219,12
5,9750000,3.310831,12
5,9800000,3.292125,12
5,9850000,3.295757,12
5,9900000,3.300636,12
5,9950000,3.300649,12
5,1e+07,3.302673,12
5,10050000,3.307747,12
5,10100000,3.294391,12
5,10150000,3.304565,12
5,10200000,3.424008,12
5,10250000,3.423781,12
5,10300000,3.423781,12
5,10350000,3.430072,12
5,10400000,3.511512,12
5,10450000,3.515534,12
5,10500000,3.504875,12
5,10550000,3.506284,12
5,10600000,3.505977,12
5,10650000,3.709765,12
5,10700000,3.739696,12
5,10750000,3.72824,12
5,10800000,3.713776,12
5,10850000,3.713799,12
5,10900000,3.738084,12
5,10950000,3.739522,12
5,1.1e+07,3.843039,12
5,11050000,3.843024,12
5,11100000,3.820196,12
5,11150000,3.610634,12
5,11200000,3.603685,12
5,11250000,3.655544,12
5,11300000,3.570544,12
5,11350000,3.620904,12
5,11400000,3.565669,12
5,11450000,3.564475,12
5,11500000,3.590262,12
5,11550000,3.661572,12
5,11600000,3.712254,12
5,11650000,3.747003,12
5,11700000,3.781578,12
5,11750000,3.790042,12
5,11800000,3.790382,12
5,11850000,3.790461,12
5,11900000,3.790483,12
5,11950000,3.79049,12
5,1.2e+07,3.766669,12
5,12050000,3.757512,12
5,12100000,3.747801,12
5,12150000,3.7852,12
5,12200000,3.770746,12
5,12250000,3.784843,12
5,12300000,3.785613,12
5,12350000,3.764598,12
5,12400000,3.782031,12
5,12450000,3.782342,12
5,12500000,3.782346,12
5,12550000,3.782347,12
5,12600000,3.784604,12
5,12650000,3.779094,12
5,12700000,3.780171,12
5,12750000,3.687033,12
5,12800000,3.715534,12
5,12850000,3.719889,12
5,12900000,3.853001,12
5,12950000,3.841335,12
5,1.3e+07,3.610238,12
5,13050000,3.660085,12
5,13100000,3.725462,12
5,13150000,3.722778,12
5,13200000,3.630908,12
5,13250000,3.533845,12
5,13300000,3.561082,12
5,13350000,3.554093,12
5,13400000,3.589872,12
5,13450000,3.592548,12
5,13500000,3.716509,12
5,13550000,3.66681,12
5,13600000,3.714272,12
5,13650000,3.004149,12
5,13700000,2.869322,12
5,13750000,3.175617,12
5,13800000,3.121619,12
5,13850000,3.138344,12
5,13900000,3.150301,12
5,13950000,3.054515,12
5,1.4e+07,3.023805,12
5,14050000,3.067818,12
5,14100000,3.017764,12
5,14150000,3.017702,12
5,14200000,3.03641,12
5,14250000,3.036778,12
5,14300000,3.053965,12
5,14350000,3.073515,12
5,14400000,3.058337,12
5,14450000,3.023659,12
5,14500000,3.023349,12
5,14550000,3.552436,12
5,14600000,3.533141,12
5,14650000,3.622537,12
5,14700000,3.700343,12
5,14750000,3.641864,12
5,14800000,3.669447,12
5,14850000,3.671431,12
5,14900000,3.536894,12
5,14950000,3.528666,12
5,1.5e+07,3.537645,12
5,15050000,3.537645,12
5,15100000,3.668132,12
5,15150000,3.217506,12
5,15200000,3.14572,12
5,15250000,3.136989,12
5,15300000,3.13697,12
5,15350000,3.14204,12
5,15400000,3.108353,12
5,15450000,3.136165,12
5,15500000,3.082483,12
5,15550000,3.082559,12
5,15600000,3.072592,12
5,15650000,3.072923,12
5,15700000,3.078667,12
5,15750000,3.085349,12
5,15800000,3.084958,12
5,15850000,3.152901,12
5,15900000,3.130773,12
5,15950000,3.119858,12
5,1.6e+07,3.119858,12
5,16050000,3.255937,12
5,16100000,3.392465,12
5,16150000,3.528465,12
5,16200000,3.470919,12
5,16250000,2.903855,12
5,16300000,3.027431,12
