"speciesType","N","feedingRange","sd","se","ci","z"
"Mutant",3164,0.354360750632111,0.0876431378743066,0.00155811561774878,0.00305501953141144,3.7
"Invader",127,0.434610078740158,0.126920568276496,0.0112623792438941,0.0222879174321357,3.8
"Mutant",3705,0.337267495006748,0.0561988110277674,0.000923279135432886,0.00181018536831306,3.8
"Invader",49,0.37940993877551,0.0941887264473143,0.0134555323496163,0.0270541610244758,3.9
"Mutant",1221,0.324761861588862,0.0412807537643805,0.00118138046908686,0.00231776258954761,3.9
"Invader",116,0.459959543103448,0.169223933674591,0.0157120477956771,0.0311225427598623,4
"Mutant",3617,0.347331743157313,0.0841455680430247,0.00139912653162684,0.00274315580870344,4
"Invader",103,0.456323689320388,0.150278354110032,0.0148073662178956,0.0293703406850001,4.1
"Mutant",3460,0.343556924855491,0.0642857220638535,0.00109289006227919,0.00214277495114632,4.1
"Invader",111,0.441783216216216,0.121554199747677,0.0115374140607804,0.0228644466312406,4.2
"Mutant",3989,0.342788735021309,0.061124364801328,0.000967792697601955,0.00189741469736795,4.2
"Invader",139,0.483946741007194,0.173753360926324,0.0147375677232396,0.029140644860034,4.3
"Mutant",6938,0.355858132891323,0.0764395737535264,0.000917700797046666,0.00179897439412197,4.3
"Invader",109,0.49472871559633,0.179532427422473,0.0171960878034803,0.03408562926069,4.4
"Mutant",4469,0.35731274759454,0.078879201507041,0.00117993294771664,0.00231325273042484,4.4
"Invader",124,0.476452024193548,0.178149132846177,0.0159982644053229,0.031667583458247,4.5
"Mutant",5532,0.353978810195228,0.0832768993876654,0.00111965303378157,0.00219495994902594,4.5
"Invader",23,0.374136347826087,0.0756846820184716,0.0157813471241776,0.0327285107760766,4.6
"Mutant",736,0.32941329076087,0.042429385273897,0.00156396789080829,0.00307037675159335,4.6
"Invader",93,0.457898698924731,0.13880782735759,0.0143937011820301,0.0285871329679133,4.7
"Mutant",3577,0.348241948560246,0.0742335277775325,0.00124119675021403,0.00243352459572404,4.7
"Invader",73,0.456462452054795,0.150600702978019,0.017626479045091,0.0351377437849179,4.8
"Mutant",3534,0.338167230050934,0.0576087527466791,0.000969070113772429,0.00189999343332944,4.8
"Invader",45,0.427509222222222,0.166211263741208,0.0247773122900992,0.0499353917713328,4.9
"Mutant",2699,0.336704041126343,0.056633887883918,0.00109012157356218,0.00213755795729386,4.9
"Invader",80,0.484235575,0.159303529807832,0.0178106760852988,0.0354512639583237,5
"Mutant",4732,0.349598454353339,0.0706819876365414,0.00102751077724193,0.00201439947272915,5
"Invader",957,0.344975001044932,0.0607704846224023,0.00196443078220082,0.00385509430281683,0.1
"Mutant",789,0.334472013941698,0.0490141593822415,0.00174495028090302,0.00342530081285718,0.1
"Invader",486,0.337901742798354,0.0596909882134191,0.00270763821046966,0.00532014974479142,0.2
"Mutant",309,0.322623650485437,0.0440436506710035,0.002505555745463,0.00493017202969172,0.2
"Invader",368,0.325495413043478,0.0388587706654147,0.0020256534490693,0.00398334409051586,0.3
"Mutant",359,0.318374732590529,0.0341422979920756,0.00180196156827407,0.00354376017864629,0.3
"Invader",575,0.376116615652174,0.0927301051777059,0.00386711270931605,0.00759541711489761,0.4
"Mutant",1118,0.354435288014311,0.0810909370800484,0.00242522154282271,0.00475850302568833,0.4
"Invader",262,0.335422198473282,0.0510889720812683,0.00315628723593521,0.00621502854384179,0.5
"Mutant",357,0.317157445378151,0.0338885809746889,0.001793573901537,0.00352733210487001,0.5
"Invader",385,0.354355916883117,0.0698375728335366,0.00355925228514326,0.00699806289235653,0.6
"Mutant",644,0.320887023291925,0.0366928665785624,0.00144590149926539,0.00283925922825151,0.6
"Invader",395,0.349154220253165,0.0568782875777859,0.00286185723435431,0.00562642048454399,0.7
"Mutant",653,0.316638797856049,0.035538941837575,0.00139074626421063,0.00273088200089957,0.7
"Invader",352,0.36230171875,0.0760330470920011,0.00405257502667863,0.0079703839441275,0.8
"Mutant",807,0.325201887236679,0.044985379953483,0.00158356037355792,0.00310838902452609,0.8
"Invader",172,0.330185011627907,0.0306172453589196,0.00233454307237891,0.00460823383788491,0.9
"Mutant",290,0.309212817241379,0.0165150130681518,0.000969794959916829,0.00190875668122817,0.9
"Invader",146,0.352187,0.0741630873499005,0.00613778078077094,0.0121310755174992,1
"Mutant",446,0.320672928251121,0.036972519716819,0.00175069954897636,0.00344066595352168,1
"Invader",249,0.36790213253012,0.0845052618930169,0.00535530337585268,0.0105476751468611,1.1
"Mutant",705,0.320993082269504,0.0410467436207232,0.00154590979977129,0.00303514560367096,1.1
"Invader",186,0.392675478494624,0.1085132305692,0.00795657610231006,0.0156972898669873,1.2
"Mutant",948,0.343429052742616,0.0673918184806133,0.0021887845108991,0.00429542869550325,1.2
"Invader",71,0.331774507042254,0.0362271969480205,0.0042993772865687,0.00857483761783873,1.3
"Mutant",254,0.307167751968504,0.0133294876697879,0.000836366441792593,0.00164712736122639,1.3
"Invader",199,0.369847432160804,0.0727262595998725,0.00515542785409067,0.010166593833991,1.4
"Mutant",755,0.323748099337748,0.0424528438446793,0.00154501717794121,0.00303304671168654,1.4
"Invader",138,0.36624168115942,0.0806065208923245,0.00686168273313328,0.0135685056054537,1.5
"Mutant",697,0.326789259684362,0.0454078390491341,0.00171994454846722,0.00337690172524114,1.5
"Invader",319,0.393843322884013,0.103920487996451,0.00581843029640908,0.0114474820201628,1.6
"Mutant",2052,0.327126643762183,0.0463635616472308,0.00102350062650895,0.00200720887620942,1.6
"Invader",130,0.364636769230769,0.0729679410866646,0.0063997117882382,0.0126619865114377,1.7
"Mutant",679,0.348271041237113,0.109442367292872,0.00420001258127506,0.00824659474633914,1.7
"Invader",77,0.361328792207792,0.0701435994314028,0.0079936050261566,0.015920644182914,1.8
"Mutant",589,0.326501670628183,0.0430704999674458,0.00177468903392693,0.00348550103868331,1.8
"Invader",305,0.418318875409836,0.121042411918048,0.00693086834456073,0.0136385498419812,1.9
"Mutant",2809,0.33968088999644,0.0654072424927387,0.00123409891495733,0.00241983246735382,1.9
"Invader",97,0.373718969072165,0.0743684219747162,0.00755096920590669,0.014988555410514,2
"Mutant",731,0.32933841997264,0.0572831675266871,0.00211869448545458,0.00415946121442145,2
"Invader",92,0.393103380434783,0.109887761886654,0.0114565911409196,0.0227571109098373,2.1
"Mutant",870,0.337817826436782,0.065172219244092,0.00220954516596963,0.00433666902171703,2.1
"Invader",124,0.377325653225806,0.0751855404080865,0.00675186084652033,0.0133648945559691,2.2
"Mutant",987,0.324764299898683,0.04317915194692,0.00137440754957011,0.00269710005327011,2.2
"Invader",79,0.355654759493671,0.0596832817293074,0.0067148938161203,0.0133683266712048,2.3
"Mutant",809,0.322670496909765,0.0373782221709208,0.00131414830816203,0.00257954735427244,2.3
"Invader",155,0.412457948387097,0.118845414507468,0.00954589340838277,0.018857798433438,2.4
"Mutant",1866,0.33964002733119,0.065893810465222,0.00152541777483927,0.00299170546274114,2.4
"Invader",91,0.393167384615385,0.117226764823735,0.0122887040022688,0.0244136553795519,2.5
"Mutant",909,0.334385187018702,0.0551785046227542,0.00183015547332714,0.00359182661102494,2.5
"Invader",93,0.396134989247312,0.117267007897297,0.0121600222575068,0.0241508538194555,2.6
"Mutant",677,0.322523521418021,0.0523436693501693,0.00201173063536013,0.0039499917539398,2.6
"Invader",54,0.386429166666667,0.15962964292277,0.0217228429435259,0.043570505240896,2.7
"Mutant",805,0.360681077018634,0.122410547452491,0.00431440489517686,0.00846882709198476,2.7
"Invader",185,0.441345227027027,0.125835556660841,0.00925161412363644,0.0182528845870643,2.8
"Mutant",2429,0.335258900370523,0.0564649972107923,0.00114568586141599,0.00224662296416829,2.8
"Invader",108,0.420761537037037,0.121083166407938,0.0116512331199926,0.0230972107791135,2.9
"Mutant",1887,0.3337397827239,0.050845494309093,0.00117048680905996,0.00229558519518404,2.9
"Invader",82,0.425765951219512,0.148431033104991,0.0163914655026502,0.0326138747320387,3
"Mutant",1319,0.334821381349507,0.0553564351056529,0.00152421319331832,0.00299014887675683,3
"Invader",159,0.437985767295597,0.144016843599963,0.0114212786187072,0.0225580768600447,3.1
"Mutant",3282,0.346778510968921,0.0777564334068719,0.00135727248003379,0.0026611868868147,3.1
"Invader",126,0.43790923015873,0.135819294157092,0.0120997444106977,0.0239468958810776,3.2
"Mutant",2347,0.335392864507882,0.0529503879981184,0.00109298097380387,0.00214330912568976,3.2
"Invader",95,0.402031473684211,0.106767541924365,0.0109541186719743,0.0217496594081936,3.3
"Mutant",1487,0.329421355077337,0.0451041182069195,0.00116966289329163,0.00229436590710861,3.3
"Invader",78,0.402302820512821,0.0995916414962391,0.0112765328458953,0.0224544455941306,3.4
"Mutant",1303,0.336533438986953,0.0590597864041222,0.00163613699288248,0.00320975338169101,3.4
"Invader",43,0.386866860465116,0.0971024649793985,0.0148079870851301,0.0298837277920728,3.5
"Mutant",667,0.324317265367316,0.0408694486855267,0.00158247137287389,0.00310723369458921,3.5
"Invader",105,0.422905333333333,0.12805940625408,0.0124973183905102,0.024782651348797,3.6
"Mutant",2532,0.338354757109005,0.0622421213726068,0.0012369511122484,0.00242553955298377,3.6
"Invader",128,0.441723921875,0.147600588591939,0.0130461721375607,0.025816020278901,3.7
"Mutant",4182,0.343543613342898,0.0684843723159044,0.00105900854749117,0.00207621965774537,3.7
"Invader",42,0.435422142857143,0.15666932859908,0.0241746022391498,0.0488215996660868,3.8
"Mutant",1605,0.351501095950156,0.0732195234789503,0.00182763463537615,0.00358480308898174,3.8
"Invader",62,0.429160532258064,0.15840117590894,0.0201169694574149,0.0402263665856697,3.9
"Mutant",1420,0.337799426760563,0.0589373213231479,0.00156403411330092,0.00306806746437346,3.9
"Invader",69,0.427203130434783,0.133312304738768,0.0160489155328066,0.0320251123288574,4
"Mutant",2677,0.339201242809115,0.0550849581460107,0.00106465485329678,0.00208762940362871,4
"Invader",74,0.419961540540541,0.134150515168821,0.0155946806246423,0.0310801536640823,4.1
"Mutant",2669,0.344796298613713,0.0641843076454355,0.0012423803504375,0.00243612590610047,4.1
"Invader",97,0.436139886597938,0.122836891093423,0.0124721966308643,0.0247571146424889,4.2
"Mutant",3365,0.338998021693908,0.0588325376780026,0.00101420336543453,0.00198851753198647,4.2
"Invader",109,0.461674064220183,0.159814715022166,0.0153074734813358,0.0303420680311401,4.3
"Mutant",4524,0.347390828249337,0.066059654830812,0.000982143624930942,0.00192548139319512,4.3
"Invader",113,0.494176831858407,0.170394755604759,0.0160293902460519,0.0317601820431805,4.4
"Mutant",5134,0.350034912738605,0.0717916917246196,0.00100195047420645,0.00196425001329269,4.4
"Invader",67,0.463826701492537,0.158745704422057,0.0193938745031929,0.0387211197787015,4.5
"Mutant",2994,0.343903920173681,0.0637838528920976,0.00116569477933006,0.00228564408910078,4.5
"Invader",19,0.379599210526316,0.099660887839479,0.0228637757218858,0.0480350103372379,4.6
"Mutant",697,0.327622025824964,0.0463444720662552,0.00175542205379331,0.00344655748771888,4.6
"Invader",35,0.3936776,0.0842297060949122,0.0142374188961295,0.0289339163785155,4.7
"Mutant",1359,0.327060673289183,0.0417943978736648,0.00113372662102928,0.00222404557305869,4.7
"Invader",18,0.368598,0.0724481296182066,0.0170761879124386,0.036027607267672,4.8
"Mutant",657,0.325170761035008,0.0433048065380858,0.00168948141210802,0.00331744343268477,4.8
"Invader",39,0.432841384615385,0.16189279640546,0.0259235946027492,0.0524795736214253,4.9
"Mutant",2168,0.352136550738007,0.0754449820793448,0.00162031973192014,0.00317754309844534,4.9
"Invader",58,0.453285396551724,0.137668946606532,0.0180768182944594,0.0361982042485347,5
"Mutant",3764,0.352574249202976,0.0688021078929294,0.00112144230829157,0.0021986937384676,5
"Invader",727,0.320029859697387,0.0367585160076917,0.0013632978963449,0.00267647678687113,0.1
"Mutant",331,0.333932495468278,0.0446501310547041,0.00245419315825239,0.00482783644463972,0.1
"Invader",520,0.356052309615385,0.0764418214658423,0.00335219562635266,0.00658554026801507,0.2
"Mutant",641,0.344575301092044,0.0666967138270658,0.00263436180992662,0.00517303716834056,0.2
"Invader",398,0.331284422110553,0.0543593151364927,0.0027247862587828,0.00535681378507598,0.3
"Mutant",277,0.320280512635379,0.0503489825307442,0.00302517716871229,0.00595535271527941,0.3
"Invader",313,0.33169217571885,0.0503374937494134,0.00284524336930643,0.00559829088766311,0.4
"Mutant",317,0.319115867507886,0.0310645429444806,0.00174475855745584,0.00343281162225853,0.4
"Invader",451,0.340623798226164,0.064056243280463,0.00301629069246921,0.00592776427212285,0.5
"Mutant",641,0.330361127925117,0.0562668135703885,0.00222240551791536,0.00436408784244466,0.5
"Invader",282,0.341369280141844,0.0592808652606032,0.00353012415451096,0.00694884497513957,0.6
"Mutant",327,0.322985495412844,0.0534316743327328,0.00295477834227635,0.00581283946823682,0.6
"Invader",224,0.354157691964286,0.0621054788797796,0.00414959685374394,0.00817744022368659,0.7
"Mutant",343,0.317209090379009,0.0335076357782077,0.0018092422712422,0.00355864321295128,0.7
"Invader",269,0.345913397769517,0.058105756748108,0.0035427705156636,0.00697520205786326,0.8
"Mutant",498,0.316391706827309,0.0278453847907199,0.00124778152865778,0.00245157702855456,0.8
"Invader",439,0.367283207289294,0.0746004192591408,0.00356048375102601,0.00699775650549688,0.9
"Mutant",1222,0.32498933715221,0.045479393898845,0.00130100529850889,0.00255245370658878,0.9
"Invader",179,0.342010094972067,0.0520758973035902,0.00389233531312492,0.00768106011874442,1
"Mutant",573,0.312780221640489,0.0217858493343333,0.000910116912515775,0.00178757878668638,1
"Invader",211,0.364918161137441,0.0778208562582931,0.00535740868462491,0.0105611925675382,1.1
"Mutant",610,0.333818347540984,0.0595324712540392,0.00241039930492889,0.00473370355819948,1.1
"Invader",231,0.375057103896104,0.0971861877789563,0.00639438169758427,0.0125990534291989,1.2
"Mutant",957,0.341116215256008,0.099345251995397,0.0032113759220099,0.00630215996069538,1.2
"Invader",188,0.370644558510638,0.0910513403695564,0.00664060149443863,0.0131001206485806,1.3
"Mutant",701,0.319013221112696,0.0374840906409397,0.0014157545641773,0.00277963405635682,1.3
"Invader",159,0.362630672955975,0.0880771112451173,0.00698496927384137,0.0137959574409015,1.4
"Mutant",769,0.323750191157347,0.0489048174171824,0.00176355282091464,0.00346195589214874,1.4
"Invader",143,0.351344482517483,0.0637244296402076,0.00532890451288826,0.0105342370250972,1.5
"Mutant",517,0.318098545454545,0.0321485867322375,0.00141389322783921,0.00277769508701723,1.5
"Invader",208,0.393314625,0.121640012495348,0.00843421735000109,0.0166279784684479,1.6
"Mutant",1286,0.34030116407465,0.0681391057927367,0.00190009775843984,0.00372763424271242,1.6
"Invader",247,0.388581028340081,0.0837218638297381,0.00532709462827952,0.0104925341814911,1.7
"Mutant",1925,0.32858462025974,0.0438612234326879,0.000999690061322818,0.00196058988554327,1.7
"Invader",106,0.378165867924528,0.135037898627937,0.0131160401819749,0.0260066848045294,1.8
"Mutant",645,0.320859903875969,0.0412915577715582,0.00162585349950832,0.00319261446037871,1.8
"Invader",152,0.379431651315789,0.0825470602862239,0.00669545071489898,0.0132288643169734,1.9
"Mutant",783,0.317542655172414,0.0301272904362354,0.00107666152391289,0.00211348894044977,1.9
"Invader",83,0.373466759036145,0.0782383904858688,0.00858777903446581,0.0170838281978512,2
"Mutant",941,0.320054109458023,0.033142889761586,0.00108042732805591,0.00212032877212359,2
"Invader",163,0.408309766871166,0.112912812556479,0.00884401403723932,0.0174644141302681,2.1
"Mutant",2068,0.341865135396518,0.0573645418455303,0.00126144483284801,0.00247383501974845,2.1
"Invader",87,0.388096,0.10241733830708,0.0109802912183744,0.0218280965074724,2.2
"Mutant",730,0.325676067123288,0.0442341474610035,0.00163717924877064,0.00321414868734369,2.2
"Invader",78,0.381520794871795,0.103229957804636,0.0116884910457905,0.0232747591703882,2.3
"Mutant",873,0.33324027720504,0.0512297964123253,0.00173386591092768,0.00340303815485849,2.3
"Invader",93,0.380082311827957,0.0863707322114307,0.00895622771417508,0.0177878413146216,2.4
"Mutant",848,0.321305806603774,0.0343472228268903,0.00117948847439323,0.00231506307786011,2.4
"Invader",90,0.365597288888889,0.0749429182751846,0.00789967720831469,0.0156964903458965,2.5
"Mutant",900,0.323768145555556,0.0409719854106359,0.0013657328470212,0.00268039584774317,2.5
"Invader",206,0.428134451456311,0.124048385154893,0.00864286053069761,0.0170402940659785,2.6
"Mutant",2703,0.334107007029227,0.0526963049576656,0.00101357791923905,0.0019874664988294,2.6
"Invader",143,0.41708465034965,0.136197322085433,0.0113893922378305,0.0225146757865401,2.7
"Mutant",2397,0.341352349603671,0.066852489573712,0.001365474417458,0.00267763330307492,2.7
"Invader",200,0.432421245,0.138996677843438,0.00982854934654971,0.01938147220443,2.8
"Mutant",2961,0.339514200945626,0.0604185980166855,0.00111032837807577,0.00217709385472424,2.8
