"z","N","combm","sd","se","ci","replicate","fit","se.fit"
4,500,2.53875405148,0.228739265548758,0.010229530937808,0.0200982600895292,5,0.206147329798444,0.0024643785094585
4.1,500,2.58823962234,0.193085171788032,0.00863503139130528,0.0169654999665988,5,0.208366655142399,0.00238016303065341
4.2,500,2.48157021762,0.231737428010297,0.0103636128392398,0.0203616947420717,5,0.21161883166053,0.00230891095247236
4.3,500,2.47931643834,0.225513537387319,0.0100852719888897,0.0198148302926764,5,0.215681427163262,0.0023939976965107
4.4,500,2.48399353148,0.265360988038403,0.0118673041566075,0.0233160412682772,5,0.22007588535752,0.00262160002479704
4.5,500,2.56185320726,0.153560591202972,0.00686743841189803,0.0134926580886539,5,0.224203341810857,0.0028032876105691
4.6,500,2.32190843038,0.281436349573571,0.012586216179718,0.0247285088496167,5,0.227526863104024,0.00277617933811467
4.7,500,2.54042266104,0.257202893699633,0.0115024630864406,0.0225992272946809,5,0.229742164307203,0.00259420142557853
4.8,500,2.47835620522,0.238039814375638,0.0106454641259072,0.0209154562488749,5,0.230866082163795,0.00265249899083299
4.9,500,2.5931406276,0.109690448111069,0.00490550596917529,0.00963799175530424,5,0.231197289456303,0.00337940166158057
5,500,2.55426643692,0.202609993207279,0.00906099435464492,0.0178024019201444,5,0.231156493279298,0.00465567468111729
0.1,500,2.62813364278,0.210472302238884,0.00941260750374051,0.0184932266084302,6,0.118414628969875,0.00238496432502669
0.2,500,2.6552204463,0.0931304104737979,0.00416491857183741,0.00818293792915943,6,0.102921802257168,0.00150440392436505
0.3,500,2.66426908334,0.105685745020021,0.00472641020234951,0.00928611703842016,6,0.0903165954233702,0.0010376781031272
0.4,500,2.6762978111,0.0969927146240779,0.00433764606443352,0.00852230071049462,6,0.0809662197883378,0.000914253956961087
0.5,500,2.6804992687,0.0561744005710137,0.00251219556544179,0.00493578446333242,6,0.0749675077373231,0.000914719445302768
0.6,500,2.62803865232,0.0821963852667818,0.00367593409922572,0.00722221576408263,6,0.0721823632550307,0.000902519663533186
0.7,500,2.68361527198,0.0636232321260179,0.00284531743964049,0.00559027880035151,6,0.0723380159230808,0.000861708878415525
0.8,500,2.67055199406,0.0644873175288514,0.00288396051362251,0.0056662019835621,6,0.075067028041255,0.000833220989763763
0.9,500,2.6335904051,0.0909945427814201,0.00406939966481536,0.00799526912513819,6,0.0798741776686695,0.00087148370582829
1,500,2.6364051233,0.126896977672328,0.00567500536429197,0.0111498498332372,6,0.0860848191844542,0.000983343059296485
1.1,500,2.67593618046,0.0938313701328377,0.00419626644077937,0.00824452800861453,6,0.0928570559070781,0.00111005528547459
1.2,500,2.62454437018,0.109460840402512,0.00489523760028544,0.00961781718914884,6,0.09931566952408,0.00118831035388044
1.3,500,2.62978483024,0.0928266464492872,0.00415133383167891,0.0081562475909011,6,0.104782103787817,0.001206623195476
1.4,500,2.6386401016,0.0720951122641039,0.0032241914373603,0.00633466367915263,6,0.10898340863329,0.00121228266588899
1.5,500,2.6139650402,0.150466528466012,0.00672906771976821,0.0132207971229751,6,0.112113643772505,0.00125740585152179
1.6,500,2.59881233792,0.121099278433609,0.00541572437207446,0.010640432847303,6,0.114715317993894,0.00133491215852504
1.7,500,2.65037445504,0.07743743305419,0.00346310728624516,0.00680406866942948,6,0.117457719326861,0.00139690384891931
1.8,500,2.61365311934,0.105066061499024,0.00469869711279981,0.00923166831686679,6,0.120919806523047,0.00141783085604142
1.9,500,2.59071628992,0.182972094896257,0.00818276084347147,0.0160769107285916,6,0.12544045398069,0.0014218514130741
2,500,2.61541887828,0.138083270656826,0.00617527159488331,0.0121327375997987,6,0.131045847305804,0.00146272593462878
2.1,500,2.6289300869,0.113046386550774,0.00505558809876498,0.00993286252637113,6,0.137447028095306,0.00156623581482357
2.2,500,2.59341493092,0.152585300797165,0.00682382209899426,0.0134069638367653,6,0.144110357287337,0.00169315079420776
2.3,500,2.55178694556,0.221673742947892,0.00991355116116603,0.019477445335403,6,0.150404552405445,0.00177901318393114
2.4,500,2.62471534488,0.116811012991889,0.0052239473114095,0.0102636428196974,6,0.155798656109048,0.00180005604392963
2.5,500,2.59413376904,0.186675445176615,0.00834837970289892,0.0164023069694106,6,0.160042633618121,0.00179732349424414
2.6,500,2.5750979996,0.123409229498946,0.00551902852421031,0.0108433975512154,6,0.163250008779573,0.00183334321350268
2.7,500,2.49603907642,0.233208676950695,0.0104294090920909,0.0204909665738651,6,0.165844295767711,0.00191612068039217
2.8,500,2.50548317362,0.223716196203163,0.0100048924475591,0.0196569062453901,6,0.168399651234605,0.00199186257945622
2.9,500,2.5034767117,0.197512146106663,0.0088330117015274,0.0173544777009291,6,0.171448045819762,0.0020143409565413
3,500,2.57312328952,0.208330275246093,0.00931681314443011,0.0183050166152023,6,0.175318872397801,0.00199779290079451
3.1,500,2.54805196692,0.229397845567002,0.0102589835315963,0.0201561264661859,6,0.180046025385781,0.00200966300094966
3.2,500,2.58345424056,0.152718206141207,0.0068297658066713,0.0134186416139298,6,0.185354519552034,0.00210096964082596
3.3,500,2.52677318862,0.214748126313175,0.00960382816953942,0.0188689234706896,6,0.190730777376015,0.00223639111851492
3.4,500,2.61065210352,0.198647033735385,0.0088837654192203,0.0174541950217822,6,0.19557097714356,0.00232589098676818
3.5,500,2.52318649076,0.190643461887362,0.00852583480492064,0.0167509582239334,6,0.199375398524721,0.00232007937784937
3.6,500,2.50922466262,0.211592354070139,0.00946269774440068,0.0185916403764569,6,0.201923607504999,0.00226466571858202
3.7,500,2.42749829722,0.259655195423629,0.0116121333535645,0.0228146996918167,6,0.203357040371996,0.002262052711702
3.8,500,2.46165397936,0.211406766877986,0.00945439803285254,0.0185753336892416,6,0.204131868989229,0.00235069004299516
3.9,500,2.57639892466,0.20529288675062,0.00918097700143106,0.0180381353526936,6,0.204866131263373,0.00245121989416005
4,500,2.61908606662,0.198925866213511,0.00889623518672881,0.0174786947405049,6,0.206147329798444,0.0024643785094585
4.1,500,2.61320996308,0.191514704665352,0.00856479796645048,0.0168275102925568,6,0.208366655142399,0.00238016303065341
4.2,500,2.50147672142,0.243506044599877,0.0108899213731484,0.0213957485873697,6,0.21161883166053,0.00230891095247236
4.3,500,2.61145921554,0.153233423313812,0.00685280701909369,0.0134639113611801,6,0.215681427163262,0.0023939976965107
4.4,500,2.58006589378,0.15259647553333,0.00682432184838819,0.0134079457090877,6,0.22007588535752,0.00262160002479704
4.5,500,2.50402560686,0.294594704042153,0.0131746756809937,0.0258846725271791,6,0.224203341810857,0.0028032876105691
4.6,500,2.50064524864,0.240520584164002,0.0107564075235734,0.0211334300030057,6,0.227526863104024,0.00277617933811467
4.7,500,2.42959600862,0.282240622503722,0.0126221843586036,0.0247991765878136,6,0.229742164307203,0.00259420142557853
4.8,500,2.41071158434,0.273622331769701,0.012236762679981,0.0240419272879,6,0.230866082163795,0.00265249899083299
4.9,500,2.3601568745,0.278844061508284,0.0124702855330931,0.0245007365008766,6,0.231197289456303,0.00337940166158057
5,500,2.59622295664,0.15586910007395,0.0069706780671414,0.013695496073626,6,0.231156493279298,0.00465567468111729
0.1,500,2.66409077886,0.148120337311146,0.00662414286155842,0.0130146481702051,7,0.118414628969875,0.00238496432502669
0.2,500,2.66266939858,0.144469713114489,0.0064608819842778,0.0126938847262135,7,0.102921802257168,0.00150440392436505
0.3,500,2.64874451526,0.0726662642359377,0.00324973413005037,0.00638484815820577,7,0.0903165954233702,0.0010376781031272
0.4,500,2.65504673792,0.0702985178043028,0.003143845290558,0.00617680524307754,7,0.0809662197883378,0.000914253956961087
0.5,500,2.67745600136,0.0856834533251142,0.00383188052363771,0.00752860828754431,7,0.0749675077373231,0.000914719445302768
0.6,500,2.64175189264,0.0863921476697674,0.003863574298236,0.0075908779780089,7,0.0721823632550307,0.000902519663533186
0.7,500,2.68182506358,0.0683321038009455,0.00305590458288972,0.0060040255500574,7,0.0723380159230808,0.000861708878415525
0.8,500,2.62660578072,0.0773385723100267,0.00345868609936005,0.00679538223361326,7,0.075067028041255,0.000833220989763763
0.9,500,2.62800905622,0.0431566592414834,0.00193002447491503,0.00379197581119114,7,0.0798741776686695,0.00087148370582829
1,500,2.63265882986,0.110750707612806,0.00495292221556875,0.00973115184820378,7,0.0860848191844542,0.000983343059296485
1.1,500,2.61312148604,0.101184708518717,0.00452511773062709,0.00889063180304255,7,0.0928570559070781,0.00111005528547459
1.2,500,2.7061986396,0.0408373961683296,0.00182630387712949,0.00358819290427108,7,0.09931566952408,0.00118831035388044
1.3,500,2.6170444884,0.0795732629507829,0.00355862450298832,0.00699173415251011,7,0.104782103787817,0.001206623195476
1.4,500,2.6518026996,0.052396936222146,0.00234326222410879,0.00460387616249772,7,0.10898340863329,0.00121228266588899
1.5,500,2.63452355182,0.0987453739150225,0.0044160273707525,0.00867629876672351,7,0.112113643772505,0.00125740585152179
1.6,500,2.62583629076,0.0782616861743032,0.00349996900638995,0.00687649197440031,7,0.114715317993894,0.00133491215852504
1.7,500,2.56167254188,0.128326839298344,0.00573895072017576,0.0112754851533593,7,0.117457719326861,0.00139690384891931
1.8,500,2.60030869678,0.159170510970321,0.00711832165086026,0.0139855757619492,7,0.120919806523047,0.00141783085604142
1.9,500,2.59558759336,0.105711234754349,0.00472755013792327,0.00928835670334575,7,0.12544045398069,0.0014218514130741
2,500,2.65795405774,0.0691743028870378,0.00309356887103153,0.00607802568396025,7,0.131045847305804,0.00146272593462878
2.1,500,2.58434283716,0.100092469781165,0.00447627132933055,0.00879466184277127,7,0.137447028095306,0.00156623581482357
2.2,500,2.66345631146,0.0866207551727135,0.00387379793657108,0.00761096466072866,7,0.144110357287337,0.00169315079420776
2.3,500,2.58229162404,0.139056730927586,0.00621880606165958,0.012218271046195,7,0.150404552405445,0.00177901318393114
2.4,500,2.58747938104,0.134520715504777,0.00601594928501183,0.0118197123749541,7,0.155798656109048,0.00180005604392963
2.5,500,2.63673868438,0.122099164260113,0.00546044062563049,0.0107282881849194,7,0.160042633618121,0.00179732349424414
2.6,500,2.6305649237,0.133262244312995,0.00595966874236083,0.011709136338667,7,0.163250008779573,0.00183334321350268
2.7,500,2.57410224104,0.162115782382219,0.00725003819264411,0.0142443631228711,7,0.165844295767711,0.00191612068039217
2.8,500,2.47749195202,0.225882081916758,0.010101753801301,0.0198472125939376,7,0.168399651234605,0.00199186257945622
2.9,500,2.59068592398,0.155135482866716,0.00693786970824461,0.0136310365266314,7,0.171448045819762,0.0020143409565413
3,500,2.50614239192,0.200669136988972,0.00897419662587117,0.0176318678713516,7,0.175318872397801,0.00199779290079451
3.1,500,2.59212121426,0.170468015531004,0.0076235614143363,0.0149782351747462,7,0.180046025385781,0.00200966300094966
3.2,500,2.5127582797,0.239619192447168,0.0107160960605094,0.0210542288867302,7,0.185354519552034,0.00210096964082596
3.3,500,2.52099808444,0.170688426804583,0.00763341850615088,0.014997601692744,7,0.190730777376015,0.00223639111851492
3.4,500,2.56617244782,0.223352175713633,0.00998861295636324,0.0196249214505673,7,0.19557097714356,0.00232589098676818
3.5,500,2.52541609012,0.234057296754159,0.0104673605234428,0.0205655308664724,7,0.199375398524721,0.00232007937784937
3.6,500,2.4695979804,0.220243175246831,0.00984957422864626,0.0193517479757362,7,0.201923607504999,0.00226466571858202
3.7,500,2.61364317868,0.120462866158473,0.00538726314989608,0.0105845142475857,7,0.203357040371996,0.002262052711702
3.8,500,2.4814596435,0.223414993198991,0.00999142223971195,0.0196304409321301,7,0.204131868989229,0.00235069004299516
3.9,500,2.45904464848,0.253352565699882,0.0113302711835783,0.0222609168022372,7,0.204866131263373,0.00245121989416005
4,500,2.48816060168,0.227070399126184,0.0101548969624831,0.0199516245246422,7,0.206147329798444,0.0024643785094585
4.1,500,2.46536151412,0.218011139560627,0.00974975455819513,0.0191556293354022,7,0.208366655142399,0.00238016303065341
4.2,500,2.5186945787,0.227666619180621,0.0101815607339085,0.0200040116200363,7,0.21161883166053,0.00230891095247236
4.3,500,2.5581903544,0.197051490074608,0.00881241053748898,0.0173140019884542,7,0.215681427163262,0.0023939976965107
4.4,500,2.33300475586,0.31675269633567,0.0141656112212582,0.0278315927077109,7,0.22007588535752,0.00262160002479704
4.5,500,2.52740158288,0.240030242366526,0.010734478771746,0.0210903459397829,7,0.224203341810857,0.0028032876105691
4.6,500,2.57550578374,0.186642663335049,0.00834691365437556,0.0163994265807881,7,0.227526863104024,0.00277617933811467
4.7,500,2.45113720642,0.272290832739822,0.0121772162331254,0.0239249346336338,7,0.229742164307203,0.00259420142557853
4.8,500,2.42506289784,0.270071305266129,0.0120779559469432,0.0237299150320139,7,0.230866082163795,0.00265249899083299
4.9,500,2.50452506154,0.224603740593168,0.0100445846393411,0.0197348906611768,7,0.231197289456303,0.00337940166158057
5,500,2.64887778674,0.131973396922372,0.0059020297347997,0.0115958912864443,7,0.231156493279298,0.00465567468111729
0.1,500,2.66997794614,0.109686392481247,0.00490532459589581,0.0096376354058913,8,0.118414628969875,0.00238496432502669
0.2,500,2.68801573954,0.0805888453794818,0.00360404272993482,0.00708096867787845,8,0.102921802257168,0.00150440392436505
0.3,500,2.65668373492,0.043033440512892,0.0019245139658504,0.00378114915207256,8,0.0903165954233702,0.0010376781031272
0.4,500,2.67399265192,0.0372862811477583,0.00166749318549113,0.00327617287080611,8,0.0809662197883378,0.000914253956961087
0.5,500,2.6518320556,0.0652892088213677,0.00291982218243514,0.00573666045828814,8,0.0749675077373231,0.000914719445302768
0.6,500,2.64466449042,0.0693116236767809,0.00309971004344332,0.00609009142589282,8,0.0721823632550307,0.000902519663533186
0.7,500,2.64085861022,0.0876350976542531,0.00391916071139484,0.00770009023768167,8,0.0723380159230808,0.000861708878415525
0.8,500,2.64340011172,0.0525535202086754,0.00235026487287014,0.00461763447233391,8,0.075067028041255,0.000833220989763763
0.9,500,2.63766434732,0.0716642208096404,0.00320492138569822,0.00629680324228628,8,0.0798741776686695,0.00087148370582829
1,500,2.62995130354,0.0419513674237519,0.00187612218617159,0.0036860724002554,8,0.0860848191844542,0.000983343059296485
1.1,500,2.62880742694,0.121915756649462,0.00545223838793038,0.0107121730074382,8,0.0928570559070781,0.00111005528547459
1.2,500,2.60108994324,0.104193356439182,0.00465966855603753,0.00915498776430809,8,0.09931566952408,0.00118831035388044
1.3,500,2.62476397938,0.110106779183714,0.00492412486076685,0.0096745728388418,8,0.104782103787817,0.001206623195476
1.4,500,2.60982366302,0.104703125839438,0.00468246613667395,0.00919977884102789,8,0.10898340863329,0.00121228266588899
1.5,500,2.5558080954,0.147568134400842,0.00659944759666216,0.0129661286574452,8,0.112113643772505,0.00125740585152179
1.6,500,2.62485680452,0.110992812370248,0.0049637494694751,0.00975242447217728,8,0.114715317993894,0.00133491215852504
1.7,500,2.60931858376,0.100775202106733,0.00450680404713871,0.00885465037083569,8,0.117457719326861,0.00139690384891931
1.8,500,2.6159801845,0.118136377742977,0.00528321942497778,0.0103800964832909,8,0.120919806523047,0.00141783085604142
1.9,500,2.58387185198,0.149575656213314,0.00668922670144216,0.013142520303303,8,0.12544045398069,0.0014218514130741
2,500,2.587595454,0.128055980802488,0.00572683755999543,0.0112516860715352,8,0.131045847305804,0.00146272593462878
2.1,500,2.59473415806,0.132166176833881,0.00591065111453633,0.0116128299646037,8,0.137447028095306,0.00156623581482357
2.2,500,2.55684430832,0.217532570021874,0.00972835227778286,0.019113579646042,8,0.144110357287337,0.00169315079420776
2.3,500,2.58584195612,0.132091135858796,0.00590729518010857,0.0116062364615992,8,0.150404552405445,0.00177901318393114
2.4,500,2.56095066486,0.156582897390259,0.00700260005356988,0.0137582141385807,8,0.155798656109048,0.00180005604392963
2.5,500,2.5551212702,0.175753513270371,0.00785993605913923,0.0154426473866748,8,0.160042633618121,0.00179732349424414
2.6,500,2.51659838808,0.23855996212295,0.0106687258403338,0.0209611592228936,8,0.163250008779573,0.00183334321350268
2.7,500,2.52215053112,0.211304845461261,0.00944983996852934,0.0185663783262998,8,0.165844295767711,0.00191612068039217
2.8,500,2.5976758494,0.150715388785169,0.00674019709157895,0.0132426633268749,8,0.168399651234605,0.00199186257945622
2.9,500,2.61680402,0.105853119909528,0.00473389543496283,0.00930082349493393,8,0.171448045819762,0.0020143409565413
